,article_id,title,pub_date_dt,kword,american_behav_scientists,behav_analysis,behav_change,behav_econ,behav_insight,behav_insights_team,behav_science,behav_scientist,behavioural_economist,behavioural_fatigue,chater,halpern,herd_immunity,michie,nudge,psychologist,psychology,spi-b
441,b2_0,"Government's top behavioural scientist showed 'lack of concern' over coronavirus deaths, says advisor;'If you are trying to bring the population on board and work with you it's not a good look to refer to them as a herd,' said Professor Stephen Reicher, who sits on the behavioural science sub-group that feeds advice into SAGE",2020-06-16,"['behav_scientist', 'herd_immunity', 'halpern', 'behav_insights_team', 'behav_insights_team', 'herd_immunity', 'herd_immunity', 'halpern', 'behav_science', 'psychology', 'behav_science', 'psychology', 'halpern', 'halpern', 'behav_science', 'psychology', 'herd_immunity', 'american_behav_scientists', 'halpern', 'nudge', 'american_behav_scientists', 'halpern', 'herd_immunity', 'herd_immunity', 'american_behav_scientists', 'behav_science', 'halpern', 'behav_insights_team', 'american_behav_scientists', 'herd_immunity', 'halpern', 'behav_science', 'behav_insights_team', 'behav_insights_team', 'behav_insights_team', 'psychology', 'behavioural_fatigue', 'behav_science', 'psychology', 'behav_insights_team', 'american_behav_scientists']",5,0,0,0,0,7,6,1,0,1,0,8,7,0,1,0,5,0
442,b2_1,"Nudge theory could heal Brexit Britain's divide over lockdown;The theory received bad press, but it could help reconcile those who value freedom and those who want to minimise harm Coronavirus - latest updatesSee all our coronavirus coverage",2020-05-20,"['psychologist', 'nudge', 'nudge', 'herd_immunity', 'american_behav_scientists', 'american_behav_scientists', 'nudge', 'nudge', 'behav_science', 'psychology']",2,0,0,0,0,0,1,0,0,0,0,0,1,0,4,1,1,0
443,b2_10,The risk of harm and the greater good,2020-06-27,"['behav_insight', 'behav_science']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
444,b2_100,"Decide NOW, Boris!' Tory MPs line up to demand PM eases the two-metre rule to save millions of jobs after No10 warns review could take WEEKS - amid fears the contact tracing system is not ready to cope with rise in cases and the app is nowhere to be seen",2020-06-15,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
445,b2_101,"Like leaning into a left hook': coronavirus calamity unfolds across divided US;In a week that saw the worst day on record for new cases, Trump shrugs as experts warn Americans not to follow his lead",2020-06-28,['psychology'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
446,b2_102,"People should be urged to take day trips, adviser insists;Behavioural scientist says Government should order the reopening of beauty spot car parks and lavatories",2020-05-18,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
447,b2_103,Boris Johnson's coronavirus 'roadmap' will only sow confusion;The prime minister's plan to end lockdown is hopelessly impractical and contradictory Coronavirus - latest updatesSee all our coronavirus coverage,2020-05-11,['behav_insights_team'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
448,b2_104,Johnson should have been alert to mixed messaging,2020-05-11,['behav_insights_team'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
449,b2_105,The politicians who played the Covid-19 crisis badly,2020-07-04,"['psychology', 'behav_econ']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
450,b2_106,Leicester's Covid-19 infection rate has dropped 13% in a week but the city's lockdown still won't be reviewed until July 18 as Matt Hancock refuses to reveal threshold for easing measures,2020-07-07,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
451,b2_107,The Tories can avoid a Black Wednesday moment in the crisis of Covid-19;Building public trust and balancing health risks with economic growth will be key to recovery,2020-05-17,['behav_econ'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,b2_108,What happens to society if we must all wear a mask?;Susie 0rbach mulls how things will change now face coverings are being made mandatory,2020-06-06,"['behav_science', 'psychology']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
453,b2_109,"GHOST TOWN Deserted streets, shuttered shops and police road blocks... Leicester enters first day of local lockdown",2020-07-05,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
454,b2_11,People WON'T obey lockdown again: SAGE files reveal scientists warned UK Government to prepare for 'visible resistance' to future rule changes and show a THIRD of the public still don't know the symptoms of Covid-19,2020-07-10,"['behav_science', 'spi-b', 'spi-b', 'spi-b', 'behav_science', 'spi-b']",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
455,b2_110,Ministers fear top scientists Chris Whitty and Patrick Vallance could resign over two-metre rule relaxation as 'paralysed' Boris Johnson is unfavourably compared to Theresa May over his coronavirus indecision,2020-06-14,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
456,b2_111,"Transparency is key in a crisis - so why isn't the British government being straight with us?;Contrary to popular belief, people rarely panic in dangerous situations. Withholding information is patronising and counter-productive Stephen Reicher is a member of the Sage subcommittee advising the government on behavioural science Coronavirus - latest updatesSee all our coronavirus coverage",2020-05-13,"['psychology', 'nudge', 'psychology', 'behav_science', 'psychology']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0
457,b2_113,"Coronavirus: Relaxing lockdown while infection rate still high carries 'some risk', top scientist warns;Professor John Edmunds, who attends meetings of the Scientific Advisory Group for Emergencies (Sage), says many experts would prefer to see infection rate at a lower level",2020-05-29,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
458,b2_114,The Sage advice must be published now to find where Britain got coronavirus wrong;The public deserves to know what happened in the secretive scientific debates that have informed government policy Coronavirus - latest updatesSee all our coronavirus coverage,2020-05-18,"['behav_science', 'herd_immunity']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
459,b2_115,PM misses two-metre review deadline;Social distancingJohnson had hoped to publish results before shops reopened yesterday,2020-06-16,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
460,b2_116,"Smaller companies could 'boom' in 2021, experts predict: We reveal five shares with strong prospects",2020-07-06,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
461,b2_117,Terrorism is like a virus: we can only try to mitigate risk,2020-06-23,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
462,b2_118,"Do face coverings reduce risk and spread of coronavirus?;As England announces compulsory face coverings on public transport, what is scientific evidence behind measure?Coronavirus - latest updatesSee all our coronavirus coverage",2020-06-04,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
463,b2_119.0,Two-metre rule could be axed by the end of June due to the 'positive impact' it would have on business,2020-06-14,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
464,b2_12,"The way Boris Johnson has eased lockdown sends all the wrong messages;The reduction of the 2-metre rule in England tells people we're out of the woods, and they'll behave accordingly Stephen Reicher is a member of SPI-B, the Sage subcommittee advising on behaviour",2020-06-24,"['spi-b', 'psychology']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
465,b2_123.0,Learn how to become a poker pro in a year;Dominic Maxwell discovers how to use his noggin and nerve to change his luck,2020-06-27,"['psychologist', 'behav_science']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
466,b2_124.0,PM TAKES CHARGE ON 2 METRES,2020-06-14,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
467,b2_125.0,Boris Johnson takes charge on the two-metre rule: PM paves the way for abolition as top restaurant boss warns it will cost two million jobs and PM's allies argue there is 'more to life than the R number',2020-06-13,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
468,b2_126.0,Deputy chief medical officer warns of 'very dangerous moment' facing UK as scientists fear lockdown eased too soon;Experts advising the government voice fears that virus is spreading too fast to lift restrictions,2020-05-30,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
469,b2_127.0,Duking it out behind the closed doors of the Enormo-Dome that is Wembley;Sign up now! Sign up now! Sign up now? Sign up now!,2020-06-29,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
470,b2_128.0,How a decade of privatisation and cuts exposed England to coronavirus;Government reliance on private contractors follows dramatic changes to local councils and public servicesCoronavirus - latest updatesSee all our coronavirus coverage,2020-05-31,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
471,b2_129.0,"Let's throw everything at Britain's litter problem;Detritus of post-lockdown parties shames us all but instead of asking people nicely to clear up, we need to compel them",2020-06-29,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
472,b2_13,"Loyalty to Cummings will cost lives, says scientist",2020-05-25,"['behav_scientist', 'spi-b', 'behav_science', 'psychology', 'michie', 'spi-b', 'psychology']",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,2
473,b2_130.0,Fears of outbreaks in 'sweatshops' for migrant workers,2020-07-01,['behav_scientist'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
474,b2_131.0,"Two-metre social distancing rule 'set to be cut in bid to save businesses';Amid mounting pressure from Tory MPs, Prime Minister Boris Johnson has asked experts to review the two-metre rule ahead of the hospitality trade re-opening on July 4 -despite warnings from experts it would increase the risk of catching coronavirus",2020-06-14,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
475,b2_132.0,Nicola and Boris must foster national unity;Different roads out of lockdown across the UK would kill our,2020-05-10,"['american_behav_scientists', 'psychology']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
476,b2_133.0,"Why the home-working boom could tumble London's skyscrapers;As UK firms opt to remain remote, the future of flagship office projects in the City and beyond could be under threat",2020-06-27,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
477,b2_134.0,Britain faces record 4.5MILLION unemployed with one in three struggling firms warning they are poised to make workers redundant after being hit by coronavirus crisis,2020-06-14,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
478,b2_135.0,"Review 2m rule within a week or we let staff go, say hospitality firms",2020-06-15,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
479,b2_136.0,Fears raised over Big Brother watching at home;Technology. Data loss ; Bosses tap analytic tools to check staff as remote working heightens risk of breaches,2020-05-13,['behav_analysis'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,b2_137.0,Gary Connolly;Investor opportunity is best where the outlook is worst,2020-05-17,['american_behav_scientists'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,b2_138.0,REMOTE;BRING STAFF BACK INTO THE OFFICE OR CONTINUE WITH REMOTE WORKING? ROSIE MURRAY-WEST asks the experts how best to navigate a tricky decision…,2020-06-24,"['behav_science', 'psychologist']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
482,b2_139.0,Too many people seek simple explanations for different Covid death rates around the world It's smart to admit you don't know the answer,2020-05-29,['behav_econ'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,b2_14,"Dominic Cummings draws condemnation from across UK society;Politicians, clergy, police, lawyers, medics and media have all rounded on PM's aideCoronavirus - latest updatesSee all our coronavirus coverage",2020-05-25,"['michie', 'spi-b', 'behav_science', 'spi-b']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
484,b2_140.0,"Aid those self-isolating or test and trace will fail, Tory MPs warn;Government is being urged to give financial support to those being asked to stay at home",2020-06-14,"['spi-b', 'spi-b', 'psychology', 'psychology', 'psychology']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
485,b2_141.0,"Coronavirus: Scientists to blame if government made mistakes in response, cabinet minister says;'If the science was wrong, advice at the time was wrong, I'm not surprised if people will then think we then made a wrong decision'",2020-05-19,"['behav_science', 'herd_immunity']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
486,b2_142.0,"Government scientist says rules 'apply to all' in apparent swipe at Dominic Cummings;'In my opinion they are for the benefit of all,' says Professor Jonathan Van-Tam",2020-05-30,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
487,b2_143.0,"COVID-19 lockdown has NOT led to a rise in loneliness: Americans feel MORE connected to family and close friends as they hunkered down, new study shows",2020-06-22,['psychology'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
488,b2_144.0,Eroding trust in the rules 'could cost lives';Sage,2020-05-26,"['spi-b', 'spi-b', 'spi-b']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
489,b2_145.0,Calderwood 'not qualified' to deal with the pandemic,2020-06-12,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
490,b2_146.0,"In Cummings' mind, clever people break the rules. The rest of us follow them;The No 10 adviser's actions epitomise his data-worshiping philosophy of exceptionalismCoronavirus - latest updatesSee all our coronavirus coverage",2020-05-27,"['psychology', 'behav_econ']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
491,b2_147.0,"Lives were lost from acting late, says scientific adviser",2020-05-23,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
492,b2_148.0,We've given up our office - and may not go back',2020-06-24,"['behav_science', 'psychologist']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
493,b2_149.0,How Sage's meetings revealed the best - and worst - of Whitehall,2020-05-31,"['behav_science', 'herd_immunity', 'herd_immunity']",0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
494,b2_15,"Number 10's response to the Covid-19 crisis has been 'disastrously wrong' and officials have ignored behavioural science experts, claims government scientific adviser",2020-06-23,"['behav_scientist', 'behav_scientist', 'behav_science', 'behav_science', 'behav_science', 'spi-b', 'behav_science', 'behav_science']",0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
495,b2_150.0,"Mission critical: make people want to spend, spend, spend;Ending the lockdown is just the first step to rebuilding consumer confidence, write John Collingridge, Jill Treanor, Sam Chambers and Sabah Meddings",2020-05-10,['behavioural_economist'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
496,b2_151.0,"Britain announces 121 Covid-19 daily deaths - taking official number of fatalities to 36,914",2020-05-25,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
497,b2_152.0,Anger over Dominic Cummings' actions has 'encouraged lockdown rule-breaking';Government scientific adviser warns rejection of guidance raises risk of virus resurgenceCoronavirus - latest updatesSee all our coronavirus coverage,2020-05-26,"['psychologist', 'behav_science']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
498,b2_153.0,Changes to behaviour 'could be permanent',2020-05-10,"['psychologist', 'psychology', 'behav_science']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
499,b2_154.0,Gavin Williamson insists Dominic Cummings did not break law and says top aide should not resign,2020-05-25,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
500,b2_155.0,"Could Deliveroo cash keep local banking alive?;Villagers are being asked to find wacky ways to ensure access to their money, reports Kenza Bryan",2020-06-20,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
501,b2_156.0,Did UK's coronavirus crisis peak BEFORE lockdown? Research suggests darkest day of the outbreak was March 18 - five days before draconian measures were introduced (and it happened in Norway too...),2020-06-05,"['spi-b', 'spi-b']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
502,b2_157.0,"Face masks could be mandatory in shops, signals Boris Johnson;Scientists urge ministers to set good example by publicly wearing face coveringsCoronavirus - latest updatesSee all our coronavirus coverage",2020-07-10,"['michie', 'behav_change']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
503,b2_158.0,Investors would be wise to take note of the firms deciding to float now,2020-06-19,['behav_econ'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,b2_159.0,"Scientific experts condemn Boris Johnson's 'confusing' message amid second spike fears;Dr Ron Daniels, an intensive care consultant, said most health professionals believe it is too risky to relax lockdown right now because of the danger of a second wave of infection",2020-05-10,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
505,b2_16,"Government advisor warns 'people will die' after PM 'trashes' lockdown to save Cummings;Professor Stephen Reicher, a member of the SAGE group SPI-B, told the Mirror mixed messaging will mean fewer follow the rules adding: ""If adherence falls, the infection will rise and people will die""",2020-05-25,"['spi-b', 'spi-b']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
506,b2_160.0,"The SAGE files: Government advisers warned in February that PHE's contact tracing capacity would be 'exhausted' in TWO WEEKS, that there was no evidence for stopping hand-shaking and studies on face masks were 'weak' with mixed results",2020-06-05,"['spi-b', 'spi-b']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
507,b2_161.0,"Mental Health Awareness Week: How to access free and private therapy during lockdown;Whether you're already in therapy or considering seeking help for the first time, these are the steps you can take",2020-05-20,"['psychologist', 'psychology', 'behav_science', 'psychology', 'psychology']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0
508,b2_162.0,"Nova Scotia shooting: police launch 'psychological autopsy' of gunman for clues;Technique involving in-depth interviews with friends, family and colleagues to understand what led gunman to kill 22 people",2020-05-11,"['behav_analysis', 'psychologist']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
509,b2_163.0,"Walk this way! How to optimise your stride and focus your mind to get the most from your daily stroll;Lockdown has reminded us of the pleasures of walking. But making small changes can boost its benefits to our health, mood and creativity, too",2020-05-28,"['behav_scientist', 'psychologist']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
510,b2_164.0,"What it will take to guard Harry and Meghan;The Duke and Duchess of Sussex are paying a fortune for security in America - the price is astronomical for a good reason, a bodyguard to the A-listers tells Julia Llewellyn Smith",2020-06-03,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
511,b2_165.0,BBQs and garden parties for friends and family 'bubbles' of 10 will get green light next month as UK lockdown edges towards the end - after Boris Johnson announced all shops will reopen within weeks,2020-05-26,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
512,b2_167.0,Officials 'could only cope with five Covid cases a week',2020-05-31,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
513,b2_168.0,Scientists criticise 'worrying' plan to 'downgrade' SAGE's role in the Covid-19 fight and give the new Joint Biosecurity Centre a more prominent role,2020-07-08,"['michie', 'psychologist']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
514,b2_17,"Cummings' actions show government cannot be trusted, says adviser;Sage scientist condemns 'vacuum in the heart of government'Coronavirus - latest updatesSee all our coronavirus coverage",2020-05-25,"['behav_science', 'psychology', 'spi-b', 'behav_science', 'spi-b', 'behav_science', 'spi-b', 'behav_science', 'spi-b']",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,4
515,b2_170.0,Why England may pose a threat to Scotland's plans,2020-07-08,"['michie', 'psychology', 'michie']",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
516,b2_171.0,ALL shops open from June 15th! Boris announces full-steam ahead for next stage of un-lockdown with street markets and car showrooms open next week and other retailers two weeks later - but hair salons stay SHUT,2020-05-25,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
517,b2_172.0,"No 10 must promote face mask use more forcefully, experts warn;Criticism comes as government launches public information campaign amid low takeup Coronavirus - latest updatesSee all our coronavirus coverage",2020-07-07,"['michie', 'psychologist', 'behav_change']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
518,b2_173.0,We'll say thanks with just our eyes,2020-06-08,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
519,b2_174.0,Covid-19 'risk tool' created,2020-05-29,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
520,b2_175.0,"Brits flock to beaches to enjoy Bank Holiday sun amid fears lockdown could collapse;Visitors arrived at tourist hotspots across the UK's coastline to soak up the 26C heat, despite strict social distancing measures still being in force",2020-05-25,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
521,b2_176.0,I'm not buying into new world of shopping,2020-06-07,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
522,b2_177.0,KEEP CALM and CARRY DOM;TORIES REBEL AS BOJO STANDS BY HIS MANlPM defies calls to sack top aide over lockdown rowlHe now faces full-blown Cabinet revolt over backing,2020-05-25,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
523,b2_178.0,KEEP CALM CARRY DOM;TORIES REBEL AS BOJO STANDS BY HIS MAN ; lPM defies calls to sack top aide over lockdown row ; lHe now faces full-blown Cabinet revolt over backing,2020-05-25,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
524,b2_179.0,"Norway's 'rock' caught in a storm;Person in the news | Nicolai Tangen ; The hedgie once described as a 'walking conflict of interest' is taking over the sovereign wealth fund, writes Richard Milne",2020-05-30,['behav_analysis'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,b2_181.0,Times letters: Furlough scheme's effect on health and work,2020-05-14,['behav_econ'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,b2_182.0,How to make a musical masterpiece;James Marriott listens in as great songwriters explain the process behind their best lyrics,2020-06-05,['behav_scientist'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
527,b2_183.0,"Whether it is in self-interest or the national interest, advertising works",2020-05-13,['behavioural_economist'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
528,b2_184.0,Coronavirus: the week explained - 15 May;Future vaccine distribution already causing rows... lockdown lifting sees UK split... airlines buckle up for financial trouble,2020-05-15,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
529,b2_185.0,"Dominic Cummings clearly broke rules, says ex-police chief;Former Durham chief says it is obvious aide broke lockdown rules as No 10 faces accusations of cover-upStay at home: what ministers have said about lockdown rulesCoronavirus - latest updatesSee all our coronavirus coverage",2020-05-23,"['michie', 'michie']",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
530,b2_186.0,"Hug, bump - or wave? How to behave as UK lockdown eases;Etiquette and behavioural experts on how people should respond as the Covid-19 restrictions are lifted",2020-07-03,"['psychologist', 'psychology', 'michie', 'psychology', 'michie']",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0
531,b2_187.0,Locked in a new mindset,2020-05-10,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
